gene	avg_log2FC	p_val_adj	method_support	pct.1	pct.2	specificity	pct1	pct2	spec	coexpr	coexpr_flag	score
Ttc9b	1.30960131973964	2.58380941489926e-12	1	0.53448275862069	0.246	0.28848275862069	0.53448275862069	0.246	0.28848275862069	0.288790248885208	TRUE	0.0552883720701258
Mup6	8.81748614680453	7.23741016734539e-35	1	0.0862068965517241	0	0.0862068965517241	0.0862068965517241	0	0.0862068965517241	0.356706907037013	TRUE	0.055181662674441
Cnmd	4.49594945829953	7.3549906688295e-27	1	0.137931034482759	0.0095	0.128431034482759	0.137931034482759	0.0095	0.128431034482759	0.359482770408024	TRUE	0.0534350153985223
Stmn2	0.972948365906869	1.37166659140484e-13	1	0.850574712643678	0.545	0.305574712643678	0.850574712643678	0.545	0.305574712643678	0.264444971013688	TRUE	0.0502601999513292
Wfdc1	2.23301132432156	4.71183546462536e-21	1	0.172413793103448	0.0215	0.150913793103448	0.172413793103448	0.0215	0.150913793103448	0.509756555033017	TRUE	0.0494417852400209
Rps14	0.789976126100301	1.2608314525063e-06	1	0.919540229885057	0.7155	0.204040229885057	0.919540229885057	0.7155	0.204040229885057	0.457639859266637	TRUE	0.0490302877928437
Trp53i11	1.71137481650421	5.52628339934792e-11	1	0.367816091954023	0.141	0.226816091954023	0.367816091954023	0.141	0.226816091954023	0.28588130974102	TRUE	0.046649348969197
Ebf3	3.50551580681133	1.67753913588174e-20	1	0.137931034482759	0.0135	0.124431034482759	0.137931034482759	0.0135	0.124431034482759	0.4043176529038	TRUE	0.045400412908486
Cldn3	5.1026191808969	2.73280910394414e-35	1	0.109195402298851	0.002	0.107195402298851	0.109195402298851	0.002	0.107195402298851	0.357848735364725	TRUE	0.044832859525139
Xpo6	1.6465889423384	1.24316632552829e-08	1	0.396551724137931	0.1735	0.223051724137931	0.396551724137931	0.1735	0.223051724137931	0.277372155801666	TRUE	0.0444660982667816
Fam183b	1.47059313060736	7.41320410635623e-10	1	0.339080459770115	0.127	0.212080459770115	0.339080459770115	0.127	0.212080459770115	0.350706961665231	TRUE	0.0441483440951601
Jun	1.21855716629134	1.32873536273958e-06	1	0.563218390804598	0.329	0.234218390804598	0.563218390804598	0.329	0.234218390804598	0.295135163612548	TRUE	0.0438179173536267
Tmem45b	6.15827043985854	3.14035338752841e-26	1	0.0919540229885057	0.0025	0.0894540229885057	0.0919540229885057	0.0025	0.0894540229885057	0.366323454882989	TRUE	0.0424164373563405
Abhd11os	3.03081023245615	4.87522588951134e-17	1	0.183908045977011	0.031	0.152908045977011	0.183908045977011	0.031	0.152908045977011	0.294866765608021	TRUE	0.0406200763512209
Kit	2.34509926846738	2.35356047357846e-09	1	0.201149425287356	0.054	0.147149425287356	0.201149425287356	0.054	0.147149425287356	0.343835070250753	TRUE	0.0368854284111591
Dnah1	2.38202483093258	2.12097779631045e-10	1	0.224137931034483	0.0625	0.161637931034483	0.224137931034483	0.0625	0.161637931034483	0.290654564654213	TRUE	0.0367239895776702
Ndufa12-ps	1.74952294397488	6.73788692500446e-10	1	0.235632183908046	0.068	0.167632183908046	0.235632183908046	0.068	0.167632183908046	0.37087706465325	TRUE	0.0365973624933958
Bex2	0.842471990186773	2.93494321305694e-14	1	0.942528735632184	0.6875	0.255028735632184	0.942528735632184	0.6875	0.255028735632184	0.247630689164048	TRUE	0.0358031976267013
Cfap206	3.14982653578752	1.14088415209259e-14	1	0.149425287356322	0.023	0.126425287356322	0.149425287356322	0.023	0.126425287356322	0.327491561259092	TRUE	0.0349428409453527
Krt8	3.83072297876738	2.32012984909829e-28	1	0.109195402298851	0.004	0.105195402298851	0.109195402298851	0.004	0.105195402298851	0.371922773962911	TRUE	0.0343287441092213
Armh4	1.80308728397726	6.46720786838443e-11	1	0.327586206896552	0.1155	0.212086206896552	0.327586206896552	0.1155	0.212086206896552	0.225644378554329	TRUE	0.0342327634213541
1700012B09Rik	2.31852776341183	2.65757025905473e-15	1	0.14367816091954	0.02	0.12367816091954	0.14367816091954	0.02	0.12367816091954	0.45261050793341	TRUE	0.034099718447488
Scn11a	6.18930487891746	4.76117115991431e-25	1	0.0804597701149425	0.0015	0.0789597701149425	0.0804597701149425	0.0015	0.0789597701149425	0.352857505829198	TRUE	0.033904860833967
Rps18-ps6	3.05268550957419	7.92958872596989e-26	1	0.166666666666667	0.016	0.150666666666667	0.166666666666667	0.016	0.150666666666667	0.253976339884723	TRUE	0.0330553942484701
Ass1	1.78764227164723	9.1010879994438e-15	1	0.413793103448276	0.1505	0.263293103448276	0.413793103448276	0.1505	0.263293103448276	0.155951777311024	TRUE	0.0327286063810434
Ankrd31	7.96234614068857	3.05952932363191e-27	1	0.0689655172413793	0	0.0689655172413793	0.0689655172413793	0	0.0689655172413793	0.32505519971907	TRUE	0.0324916396984724
Isl1	1.62311515217167	1.8470183174801e-19	1	0.436781609195402	0.1385	0.298281609195402	0.436781609195402	0.1385	0.298281609195402	0.146303538235733	TRUE	0.0324480252875122
Pfdn5	0.655736608668828	0.00132969927426939	1	0.850574712643678	0.6385	0.212074712643678	0.850574712643678	0.6385	0.212074712643678	0.359426064710246	TRUE	0.0319528484799697
Frem1	3.95908158676046	7.87478904402392e-16	1	0.109195402298851	0.0105	0.0986954022988506	0.109195402298851	0.0105	0.0986954022988506	0.354625801563168	TRUE	0.0317387151068468
Kcnmb2	2.84422452324712	1.9353130161167e-16	1	0.189655172413793	0.0335	0.156155172413793	0.189655172413793	0.0335	0.156155172413793	0.236089481408927	TRUE	0.0316522579152733
Nhlh2	3.14578120695372	8.98077734846143e-09	1	0.137931034482759	0.0285	0.109431034482759	0.137931034482759	0.0285	0.109431034482759	0.349931346315714	TRUE	0.0310104682329696
Bex3	0.729724916477615	2.14067416959308e-09	1	0.850574712643678	0.588	0.262574712643678	0.850574712643678	0.588	0.262574712643678	0.247775476467006	TRUE	0.0303495383195972
Atpif1	0.771062804409173	4.60518014072078e-08	1	0.890804597701149	0.7335	0.157304597701149	0.890804597701149	0.7335	0.157304597701149	0.36726376986483	TRUE	0.0291424421959652
Sec61b	0.790680326076503	1.35706023384015e-05	1	0.655172413793103	0.4085	0.246672413793103	0.655172413793103	0.4085	0.246672413793103	0.264900205479423	TRUE	0.0289872538670382
Celf6	1.17446688273464	1.77193868048815e-06	1	0.5	0.276	0.224	0.5	0.276	0.224	0.218794839981896	TRUE	0.0282121596094256
Rps9	0.661610681687374	0.031228941925892	1	0.850574712643678	0.7015	0.149074712643678	0.850574712643678	0.7015	0.149074712643678	0.444569292998821	TRUE	0.0280302935413212
Tmem131l	2.28748103328055	3.11977933486344e-11	1	0.229885057471264	0.0615	0.168385057471264	0.229885057471264	0.0615	0.168385057471264	0.216896328241043	TRUE	0.0277647702377759
Gaa	0.914356309569705	8.86269908922947e-09	1	0.816091954022989	0.5775	0.238591954022988	0.816091954022989	0.5775	0.238591954022988	0.202515361426029	TRUE	0.0276645901528631
Uchl1	0.89376505537675	3.37209268561135e-10	1	0.850574712643678	0.6	0.250574712643678	0.850574712643678	0.6	0.250574712643678	0.189918942220127	TRUE	0.0271900864776186
Klc3	3.92012748400367	4.65863893092845e-15	1	0.0977011494252874	0.0085	0.0892011494252874	0.0977011494252874	0.0085	0.0892011494252874	0.32893106667358	TRUE	0.0249201603383177
Kitl	1.75927099771502	9.2295806327982e-09	1	0.17816091954023	0.0445	0.13366091954023	0.17816091954023	0.0445	0.13366091954023	0.360856614582475	TRUE	0.0248258165624279
Gm16140	6.42358220693998	5.49118975838883e-22	1	0.0632183908045977	5e-04	0.0627183908045977	0.0632183908045977	5e-04	0.0627183908045977	0.350229835524153	TRUE	0.0245907918118005
Cldn7	4.65360842418488	5.69482008742759e-25	1	0.0804597701149425	0.0015	0.0789597701149425	0.0804597701149425	0.0015	0.0789597701149425	0.333539651862214	TRUE	0.0240967259274913
Upk3a	4.22427385872239	1.65155786350172e-24	1	0.0919540229885057	0.003	0.0889540229885057	0.0919540229885057	0.003	0.0889540229885057	0.304479588692239	TRUE	0.024048426868487
Ubb-ps	1.46975949472202	1.44831342559652e-06	1	0.408045977011494	0.202	0.206045977011494	0.408045977011494	0.202	0.206045977011494	0.176758511716103	TRUE	0.0237012232660821
Coch	2.33481948619779	8.48210448476998e-13	1	0.183908045977011	0.038	0.145908045977011	0.183908045977011	0.038	0.145908045977011	0.228299935392062	TRUE	0.0231187402364032
Pld3	0.891155467345984	3.56278702531048e-06	1	0.655172413793103	0.4165	0.238672413793103	0.655172413793103	0.4165	0.238672413793103	0.190445076171541	TRUE	0.0227262988087444
Pnmal1	1.18154805242179	1.55983732618287e-08	1	0.591954022988506	0.3205	0.271454022988506	0.591954022988506	0.3205	0.271454022988506	0.130189963782411	TRUE	0.0222686877902868
Pifo	2.22123484222961	7.59923587185285e-13	1	0.155172413793103	0.027	0.128172413793103	0.155172413793103	0.027	0.128172413793103	0.284301436784691	TRUE	0.0221004345898593
2010204K13Rik	1.45027248872511	8.30177438609547e-11	1	0.488505747126437	0.2275	0.261005747126437	0.488505747126437	0.2275	0.261005747126437	0.120357140285777	TRUE	0.0220714994728273
Necab2	1.70638127178336	8.87854843629149e-09	1	0.316091954022989	0.1205	0.195591954022989	0.316091954022989	0.1205	0.195591954022989	0.169580163656536	TRUE	0.0220563829265206
Dlx6os1	2.1863996423347	1.26806200331247e-10	1	0.189655172413793	0.045	0.144655172413793	0.189655172413793	0.045	0.144655172413793	0.23087098555439	TRUE	0.0220414762587596
