gene	avg_log2FC	p_val_adj	method_support	pct.1	pct.2	specificity	pct1	pct2	spec	coexpr	coexpr_flag	score
ACADL	0.901450403787644	0.000111975941192461	1	0.192546583850932	0.0635	0.129046583850932	0.192546583850932	0.0635	0.129046583850932	0.0869355864419442	TRUE	0.00307595025683166
PAPLN	0.434325223164646	0.0131993601977586	1	0.248447204968944	0.1055	0.142947204968944	0.248447204968944	0.1055	0.142947204968944	0.128053499596465	TRUE	0.00274678514566534
ENTPD2	1.70041243046143	0.000457544767629021	1	0.0745341614906832	0.013	0.0615341614906832	0.0745341614906832	0.013	0.0615341614906832	0.134941843109817	TRUE	0.00267190087273853
ARHGEF3	0.347935162458192	0.0187405906358964	1	0.683229813664596	0.435	0.248229813664596	0.683229813664596	0.435	0.248229813664596	0.0525993716345644	TRUE	0.00260280530840763
CRNDE	0.64605616012588	0.024135367615678	1	0.167701863354037	0.061	0.106701863354037	0.167701863354037	0.061	0.106701863354037	0.130748601078754	TRUE	0.00255843113431354
METTL16	0.29597884812901	0.0146356539038874	1	0.62111801242236	0.374	0.24711801242236	0.62111801242236	0.374	0.24711801242236	0.0634823287699858	TRUE	0.00253647420994681
MYLK	0.605126343737743	0.000451527941484188	1	0.304347826086957	0.1325	0.171847826086957	0.304347826086957	0.1325	0.171847826086957	0.0603320194046368	TRUE	0.00239910097772316
JUP	0.947582771992644	0.00655196707178166	1	0.167701863354037	0.0585	0.109201863354037	0.167701863354037	0.0585	0.109201863354037	0.0674103083784709	TRUE	0.00198001246428469
C1RL	0.322216161531425	0.0442619922507938	1	0.341614906832298	0.1755	0.166114906832298	0.341614906832298	0.1755	0.166114906832298	0.0882541981392901	TRUE	0.00191374984191985
GLI2	0.677920878014463	0.000193470880269167	1	0.192546583850932	0.0635	0.129046583850932	0.192546583850932	0.0635	0.129046583850932	0.0625179897405022	TRUE	0.00166350417911187
CFAP73	1.20560446603078	0.00634728458716044	1	0.142857142857143	0.046	0.0968571428571428	0.142857142857143	0.046	0.0968571428571428	0.0537494037650421	TRUE	0.00164432096493696
FAM74A1	4.54974614416734	0.000104012336301017	1	0.031055900621118	0.0015	0.029555900621118	0.031055900621118	0.0015	0.029555900621118	0.099133523586451	TRUE	0.00162835627231191
GALNT15	0.334507623517741	0.0367457220296958	1	0.329192546583851	0.1655	0.163692546583851	0.329192546583851	0.1655	0.163692546583851	0.0664304074816802	TRUE	0.00144661278575958
ASAP3	0.487147979261125	0.010354449578995	1	0.260869565217391	0.1145	0.146369565217391	0.260869565217391	0.1145	0.146369565217391	0.0563378352110251	TRUE	0.00142216180807451
KB-1303B4.4	2.2283490689259	0.00169618719833814	1	0.0559006211180124	0.008	0.0479006211180124	0.0559006211180124	0.008	0.0479006211180124	0.0747221205104564	TRUE	0.00130709554476672
ZIC2	0.839907566001135	0.0294363977427068	1	0.0745341614906832	0.0165	0.0580341614906832	0.0745341614906832	0.0165	0.0580341614906832	0.132592722157182	TRUE	0.00122303261954413
NAT1	1.72605304855403	0.0455163276190276	1	0.0496894409937888	0.008	0.0416894409937888	0.0496894409937888	0.008	0.0416894409937888	0.108203346565976	TRUE	0.00120303543788211
S1PR3	0.545631940942878	0.00275750828568079	1	0.124223602484472	0.035	0.089223602484472	0.124223602484472	0.035	0.089223602484472	0.0998052667254532	TRUE	0.00118702678954493
TEX22	0.423756397907892	0.0242050118596819	1	0.236024844720497	0.1035	0.132524844720497	0.236024844720497	0.1035	0.132524844720497	0.0519260723224428	TRUE	0.000981981639162406
GS1-34D21.1	4.09368718293751	0.019732503996043	1	0.0248447204968944	0.0015	0.0233447204968944	0.0248447204968944	0.0015	0.0233447204968944	0.0848068327945666	TRUE	0.000885475796528421
RP11-12G12.8	2.42143189898735	0.020147127893666	1	0.0248447204968944	0.0015	0.0233447204968944	0.0248447204968944	0.0015	0.0233447204968944	0.0881662583894218	TRUE	0.000544510008875959
