gene	avg_log2FC	p_val_adj	method_support	pct.1	pct.2	specificity	pct1	pct2	spec	coexpr	coexpr_flag	score
KIF26B	2.21693539895169	8.52676184188359e-14	1	0.12937595129376	0.0349971313826736	0.094378819911086	0.12937595129376	0.0349971313826736	0.094378819911086	0.175589755311656	TRUE	0.00915965241292509
CTNNA2	1.25005611079832	7.13107262110674e-29	1	0.474885844748858	0.232931726907631	0.241954117841228	0.474885844748858	0.232931726907631	0.241954117841228	0.0610682498733589	TRUE	0.00882263012463076
PCDH7	1.45198468999293	1.4792635167715e-38	1	0.421613394216134	0.163511187607573	0.258102206608561	0.421613394216134	0.163511187607573	0.258102206608561	0.051276201330725	TRUE	0.00864872841012612
NMNAT2	1.19761084386217	2.21200823303132e-31	1	0.4779299847793	0.227194492254733	0.250735492524567	0.4779299847793	0.227194492254733	0.250735492524567	0.0595336101209928	TRUE	0.00856645924915698
NRXN2	1.47750100163693	5.75851758663122e-28	1	0.371385083713851	0.153184165232358	0.218200918481493	0.371385083713851	0.153184165232358	0.218200918481493	0.0624295877824015	TRUE	0.00850183192604728
SPINT2	1.10220070770464	1.41271483077297e-07	1	0.266362252663623	0.152610441767068	0.113751810896554	0.266362252663623	0.152610441767068	0.113751810896554	0.18784864336085	TRUE	0.0084253677947284
AES	0.573650361831657	5.3618409594755e-13	1	0.729071537290715	0.632816982214573	0.0962545550761428	0.729071537290715	0.632816982214573	0.0962545550761428	0.25243423846282	TRUE	0.00824949483617613
KLF7	0.991345347619842	2.8575677337059e-10	1	0.418569254185693	0.283419391853127	0.135149862332566	0.418569254185693	0.283419391853127	0.135149862332566	0.133160220058931	TRUE	0.0080006303956774
KIFAP3	0.814923252207454	3.8683241660566e-50	1	0.894977168949772	0.697074010327022	0.197903158622749	0.894977168949772	0.697074010327022	0.197903158622749	0.0754696631461823	TRUE	0.00798129358695429
GPR85	2.08611498788903	3.0548989169698e-19	1	0.158295281582953	0.0395869191049914	0.118708362477961	0.158295281582953	0.0395869191049914	0.118708362477961	0.115712488499575	TRUE	0.00790240415127487
FAT3	1.1064884645728	7.90899823680147e-09	1	0.299847792998478	0.172117039586919	0.127730753411559	0.299847792998478	0.172117039586919	0.127730753411559	0.145244653145172	TRUE	0.00779145214579654
FOXG1	0.473668279951675	0.0003041033148568	1	0.665144596651446	0.583476764199656	0.0816678324517902	0.665144596651446	0.583476764199656	0.0816678324517902	0.352991558104038	TRUE	0.0077192151453266
PNMA2	0.95766820047147	1.71127313158095e-17	1	0.519025875190259	0.338496844520941	0.180529030669318	0.519025875190259	0.338496844520941	0.180529030669318	0.0845932003687402	TRUE	0.00730327305839659
IRS1	1.97466470477452	8.37678360841778e-07	1	0.121765601217656	0.0470453241537579	0.0747202770638981	0.121765601217656	0.0470453241537579	0.0747202770638981	0.202148357190677	TRUE	0.00721422732802585
LHFPL6	0.985320502704369	0.0190137059137756	1	0.269406392694064	0.19162363740677	0.077782755287294	0.269406392694064	0.19162363740677	0.077782755287294	0.251912182944234	TRUE	0.00694607428430941
FUT8	0.893638150722157	0.0155700960025472	1	0.287671232876712	0.208261617900172	0.0794096149765402	0.287671232876712	0.208261617900172	0.0794096149765402	0.261747204940835	TRUE	0.00690542674698991
NDRG4	0.919798658096598	2.27214755259338e-25	1	0.531202435312024	0.278255880665519	0.252946554646505	0.531202435312024	0.278255880665519	0.252946554646505	0.0580750235631424	TRUE	0.00682600220734826
SLC12A5	0.913389000926379	3.59824198242685e-09	1	0.406392694063927	0.27653471026965	0.129857983794277	0.406392694063927	0.27653471026965	0.129857983794277	0.127716976169687	TRUE	0.00669378051045394
CAMK1D	1.25483378784834	1.64960807379789e-19	1	0.34855403348554	0.165806081468732	0.182747952016808	0.34855403348554	0.165806081468732	0.182747952016808	0.0701128989368494	TRUE	0.00657956473653574
PKIA	0.790170896343041	1.81238434891426e-55	1	0.929984779299848	0.815834767641997	0.114150011657851	0.929984779299848	0.815834767641997	0.114150011657851	0.103914144399721	TRUE	0.00626520141475483
ATAT1	0.662412502344532	6.57212297264235e-11	1	0.578386605783866	0.454962707974756	0.12342389780911	0.578386605783866	0.454962707974756	0.12342389780911	0.14305004692891	TRUE	0.00616524525336163
TMEM132A	0.722862312366799	6.61508747611154e-22	1	0.757990867579909	0.606999426276535	0.150991441303374	0.757990867579909	0.606999426276535	0.150991441303374	0.0926189475124018	TRUE	0.00610049678486072
PKN1	0.881270091094496	2.67503787739042e-12	1	0.503805175038052	0.36201950659782	0.141785668440232	0.503805175038052	0.36201950659782	0.141785668440232	0.0965630661652264	TRUE	0.00593620905027381
